signer7_sample754,62
signer7_sample755,77
signer7_sample756,26
signer7_sample758,95
signer7_sample759,22
signer7_sample761,53
signer7_sample762,57
signer7_sample764,57
signer7_sample766,83
signer7_sample767,60
signer7_sample768,40
signer7_sample771,70
signer7_sample773,79
signer7_sample774,38
signer7_sample775,16
signer7_sample776,26
signer7_sample777,10
signer7_sample778,8
signer7_sample779,17
signer7_sample781,24
signer7_sample783,82
signer7_sample786,46
signer7_sample792,29
signer7_sample794,35
signer7_sample799,33
signer7_sample800,40
signer7_sample804,85
signer7_sample806,40
signer7_sample807,97
signer7_sample809,45
signer7_sample811,30
signer7_sample813,17
signer7_sample815,89
signer7_sample817,60
signer7_sample819,52
signer7_sample822,20
signer7_sample823,29
signer7_sample824,4
signer7_sample825,95
signer7_sample827,24
signer7_sample828,92
signer7_sample829,64
signer7_sample830,73
signer7_sample835,41
signer7_sample840,87
signer7_sample842,13
signer7_sample845,82
signer7_sample846,63
signer7_sample847,88
signer7_sample848,5
signer7_sample850,64
signer7_sample854,78
signer7_sample855,36
signer7_sample859,92
signer7_sample861,5
signer7_sample862,87
signer7_sample863,86
signer7_sample864,73
signer7_sample865,15
signer7_sample866,19
signer7_sample867,58
signer7_sample868,82
signer7_sample870,52
signer7_sample872,2
signer7_sample873,58
signer7_sample876,35
signer7_sample883,68
signer7_sample884,69
signer7_sample886,18
signer7_sample889,69
signer7_sample891,13
signer7_sample892,94
signer7_sample893,66
signer7_sample895,43
signer7_sample896,19
signer7_sample898,61
signer7_sample900,44
signer7_sample901,94
signer7_sample904,43
signer7_sample907,43
signer7_sample909,76
signer7_sample910,34
signer7_sample912,50
signer7_sample915,93
signer7_sample922,62
signer7_sample923,9
signer7_sample925,29
signer7_sample926,53
signer7_sample927,12
signer7_sample929,29
signer7_sample931,34
signer7_sample933,84
signer7_sample935,85
signer7_sample938,77
signer7_sample939,65
signer7_sample940,68
signer7_sample945,97
signer7_sample947,49
signer7_sample948,54
signer7_sample951,48
signer7_sample954,55
signer7_sample958,79
signer7_sample964,25
signer7_sample967,88
signer7_sample968,27
signer7_sample970,18
signer7_sample974,50
signer7_sample977,52
signer7_sample982,25
signer7_sample985,1
signer7_sample990,60
signer7_sample993,61
signer7_sample996,17
signer7_sample997,18
signer7_sample999,81
signer7_sample1000,49
signer7_sample1002,76
signer7_sample1005,28
signer7_sample1010,76
signer7_sample1011,92
signer7_sample1012,27
signer7_sample1015,68
signer7_sample1016,44
signer7_sample1017,48
signer7_sample1019,8
signer7_sample1021,95
signer7_sample1023,28
signer7_sample1024,17
signer7_sample1026,29
signer7_sample1028,71
signer7_sample1029,10
signer7_sample1031,73
signer7_sample1034,53
signer7_sample1038,64
signer7_sample1042,87
signer7_sample1043,11
signer7_sample1044,51
signer7_sample1047,95
signer7_sample1049,44
signer7_sample1051,89
signer7_sample1054,76
signer7_sample1055,78
signer7_sample1057,65
signer7_sample1059,96
signer7_sample1062,9
signer7_sample1065,39
signer7_sample1066,29
signer7_sample1068,28
signer7_sample1070,94
signer7_sample1072,98
signer7_sample1075,96
signer7_sample1076,13
signer7_sample1077,71
signer7_sample1079,47
signer7_sample1081,64
signer7_sample1084,15
signer7_sample1090,85
signer7_sample1092,50
signer7_sample1095,7
signer7_sample1096,25
signer7_sample1097,5
signer7_sample1098,71
signer7_sample1102,23
signer7_sample1103,95
signer7_sample1106,79
signer7_sample1108,98
signer7_sample1109,19
signer7_sample1111,86
signer7_sample1113,42
signer7_sample1114,93
signer7_sample1118,95
signer7_sample1119,87
signer7_sample1121,23
signer7_sample1122,78
signer7_sample1128,58
signer7_sample1129,9
signer7_sample1131,81
signer7_sample1135,63
signer7_sample1137,6
signer7_sample1138,8
signer7_sample1140,82
signer7_sample1142,20
signer7_sample1143,96
signer7_sample1146,54
signer7_sample1147,23
signer7_sample1149,11
signer7_sample1153,85
signer7_sample1162,57
signer7_sample1171,93
signer7_sample1172,30
signer7_sample1174,55
signer7_sample1180,4
signer7_sample1181,68
signer7_sample1184,11
signer7_sample1185,36
signer7_sample1186,81
signer7_sample1188,61
signer7_sample1189,43
signer7_sample1193,50
signer7_sample1195,78
signer7_sample1196,5
signer7_sample1197,35
signer7_sample1200,80
signer7_sample1203,4
signer7_sample1204,29
signer7_sample1205,15
signer7_sample1208,13
signer7_sample1210,17
signer7_sample1211,23
signer7_sample1213,84
signer7_sample1221,47
signer7_sample1222,1
signer7_sample1225,38
signer7_sample1229,6
signer7_sample1233,46
signer7_sample1234,56
signer7_sample1235,95
signer7_sample1236,78
signer7_sample1240,43
signer7_sample1241,75
signer7_sample1242,53
signer7_sample1243,80
signer7_sample1250,89
signer7_sample1251,19
signer7_sample1256,38
signer7_sample1257,77
signer7_sample1258,98
signer7_sample1260,3
signer7_sample1262,84
signer7_sample1264,29
signer7_sample1265,95
signer7_sample1267,32
signer7_sample1270,90
signer7_sample1272,79
signer7_sample1273,94
signer7_sample1275,32
signer7_sample1276,41
signer7_sample1277,48
signer7_sample1278,55
signer7_sample1284,90
signer7_sample1291,12
signer7_sample1292,22
signer7_sample1294,18
signer7_sample1295,10
signer7_sample1296,59
signer7_sample1297,92
signer7_sample1298,72
signer7_sample1300,20
signer7_sample1304,61
signer7_sample1305,68
signer7_sample1307,83
signer7_sample1308,37
signer7_sample1309,62
signer7_sample1310,9
signer7_sample1312,1
signer7_sample1313,16
signer7_sample1315,77
signer7_sample1318,49
signer7_sample1320,18
signer7_sample1321,12
signer7_sample1322,12
signer7_sample1324,17
signer7_sample1326,21
signer7_sample1327,88
signer7_sample1328,60
signer7_sample1333,22
signer7_sample1334,88
signer7_sample1337,69
signer7_sample1338,12
signer7_sample1339,7
signer7_sample1341,37
signer7_sample1343,7
signer7_sample1344,60
signer7_sample1345,45
signer7_sample1346,79
signer7_sample1347,27
signer7_sample1348,55
signer7_sample1352,49
signer7_sample1354,62
signer7_sample1355,99
signer7_sample1356,63
signer7_sample1357,11
signer7_sample1360,75
signer7_sample1361,19
signer7_sample1364,33
signer7_sample1368,35
signer7_sample1370,28
signer7_sample1372,10
signer7_sample1374,28
signer7_sample1377,57
signer7_sample1382,14
signer7_sample1387,9
signer7_sample1388,54
signer7_sample1390,98
signer7_sample1391,25
signer7_sample1393,54
signer7_sample1395,96
signer7_sample1399,19
signer7_sample1402,30
signer7_sample1403,82
signer7_sample1404,58
signer7_sample1405,40
signer7_sample1407,97
signer7_sample1408,15
signer7_sample1409,31
signer7_sample1410,13
signer7_sample1415,9
signer7_sample1417,73
signer7_sample1418,90
signer7_sample1420,86
signer7_sample1422,4
signer7_sample1423,29
signer7_sample1425,41
signer7_sample1426,84
signer7_sample1427,8
signer7_sample1428,25
signer7_sample1437,31
signer7_sample1438,35
signer7_sample1441,99
signer7_sample1442,36
signer7_sample1443,33
signer7_sample1444,11
signer7_sample1448,76
signer7_sample1452,90
signer7_sample1454,77
signer7_sample1457,3
signer7_sample1459,81
signer7_sample1462,10
signer7_sample1463,40
signer7_sample1466,75
signer7_sample1468,92
signer7_sample1470,13
signer7_sample1471,62
signer7_sample1473,2
signer7_sample1475,81
signer7_sample1477,4
signer7_sample1480,64
signer7_sample1481,23
signer7_sample1485,96
signer7_sample1486,79
signer7_sample1488,72
signer7_sample1490,34
signer7_sample1495,69
signer7_sample1496,6
signer7_sample1497,30
signer7_sample1498,3
signer7_sample1502,65
signer7_sample1506,34
signer7_sample1509,5
signer7_sample1510,3
signer7_sample1513,85
signer7_sample1520,90
signer7_sample1521,27
signer7_sample1523,4
signer7_sample1526,62
signer7_sample1527,12
signer7_sample1531,21
signer7_sample1532,2
signer7_sample1533,85
signer7_sample1534,48
signer7_sample1541,85
signer7_sample1542,66
signer7_sample1543,10
signer7_sample1549,10
signer7_sample1550,49
signer7_sample1555,24
signer7_sample1557,23
signer7_sample1558,47
signer7_sample1563,46
signer7_sample1565,53
signer7_sample1567,45
signer7_sample1570,25
signer7_sample1575,21
signer7_sample1577,18
signer7_sample1580,83
signer7_sample1581,38
signer7_sample1584,74
signer7_sample1585,34
signer7_sample1586,75
signer7_sample1589,21
signer7_sample1592,89
signer7_sample1593,67
signer7_sample1596,21
signer7_sample1598,88
signer7_sample1600,93
signer7_sample1601,9
signer7_sample1604,42
signer7_sample1605,88
signer7_sample1607,62
signer7_sample1612,24
signer7_sample1613,77
signer7_sample1620,38
signer7_sample1621,24
signer7_sample1622,46
signer7_sample1623,59
signer7_sample1625,20
signer7_sample1627,41
signer7_sample1628,45
signer7_sample1630,50
signer7_sample1631,98
signer7_sample1632,7
signer7_sample1639,44
signer7_sample1640,38
signer7_sample1644,72
signer7_sample1646,42
signer7_sample1650,9
signer7_sample1651,56
signer7_sample1655,14
signer7_sample1656,15
signer7_sample1657,33
signer7_sample1662,70
signer7_sample1664,87
signer7_sample1665,81
signer7_sample1666,1
signer7_sample1667,57
signer7_sample1668,41
signer7_sample1672,64
signer7_sample1673,21
signer7_sample1674,68
signer7_sample1675,70
signer7_sample1676,74
signer7_sample1678,31
signer7_sample1679,63
signer7_sample1680,91
signer7_sample1681,86
signer7_sample1684,39
signer7_sample1686,0
signer7_sample1688,51
signer7_sample1691,56
signer7_sample1693,48
signer7_sample1694,68
signer7_sample1696,92
signer7_sample1697,20
signer7_sample1699,2
signer7_sample1700,72
signer7_sample1701,94
signer7_sample1702,64
signer7_sample1703,63
signer7_sample1705,56
signer7_sample1707,80
signer7_sample1711,19
signer7_sample1712,10
signer7_sample1714,40
signer7_sample1717,83
signer7_sample1718,85
signer7_sample1720,52
signer7_sample1725,89
signer7_sample1727,14
signer7_sample1728,86
signer7_sample1730,31
signer7_sample1733,87
signer7_sample1734,7
signer7_sample1735,5
signer7_sample1738,57
signer7_sample1741,81
signer7_sample1744,72
signer7_sample1749,50
signer7_sample1750,95
signer7_sample1752,22
signer7_sample1755,86
signer7_sample1756,65
signer7_sample1757,89
signer7_sample1759,26
signer7_sample1762,74
signer7_sample1763,75
signer7_sample1767,50
signer7_sample1771,78
signer7_sample1774,14
signer7_sample1775,58
signer7_sample1780,99
signer7_sample1783,48
signer7_sample1784,60
signer7_sample1785,57
signer7_sample1786,91
signer7_sample1787,91
signer7_sample1791,8
signer7_sample1793,61
signer7_sample1795,16
signer7_sample1796,64
signer7_sample1802,97
signer7_sample1803,74
signer7_sample1807,40
signer7_sample1810,61
signer7_sample1811,46
signer7_sample1812,46
signer7_sample1815,10
signer7_sample1818,3
signer7_sample1819,55
signer7_sample1820,59
signer7_sample1822,73
signer7_sample1828,17
signer7_sample1831,68
signer7_sample1832,63
signer7_sample1833,43
signer7_sample1834,51
signer7_sample1837,28
signer7_sample1841,16
signer7_sample1847,95
signer7_sample1851,67
signer7_sample1854,23
signer7_sample1858,51
signer7_sample1861,72
signer7_sample1867,97
signer7_sample1868,78
signer7_sample1869,71
signer7_sample1873,31
signer7_sample1877,92
signer7_sample1878,20
signer7_sample1880,27
signer7_sample1881,29
signer7_sample1885,20
signer7_sample1887,94
signer7_sample1888,66
signer7_sample1890,26
signer7_sample1891,5
signer7_sample1895,31
signer7_sample1896,12
signer7_sample1898,93
signer7_sample1901,56
signer7_sample1902,47
signer7_sample1904,36
signer7_sample1905,28
signer7_sample1906,19
signer7_sample1907,88
signer7_sample1908,80
signer7_sample1911,60
signer7_sample1914,46
signer7_sample1915,31
signer7_sample1917,80
signer7_sample1921,83
signer7_sample1926,66
signer7_sample1930,95
signer7_sample1934,0
signer7_sample1936,12
signer7_sample1938,78
signer7_sample1939,1
signer7_sample1941,32
signer7_sample1942,71
signer7_sample1944,71
signer7_sample1948,47
signer7_sample1950,60
signer7_sample1953,16
signer7_sample1955,2
signer7_sample1957,18
signer7_sample1959,77
signer7_sample1960,45
signer7_sample1962,19
signer7_sample1963,65
signer7_sample1971,52
signer7_sample1972,88
signer7_sample1976,74
signer7_sample1978,31
signer7_sample1979,6
signer7_sample1981,27
signer7_sample1984,33
signer7_sample1987,44
signer7_sample1988,32
signer7_sample1990,99
signer7_sample1991,67
signer7_sample1992,99
signer7_sample1993,90
signer7_sample1997,90
signer7_sample1998,43
signer7_sample2002,73
signer7_sample2003,67
signer7_sample2004,70
signer7_sample2005,7
signer7_sample2008,11
signer7_sample2010,44
signer7_sample2011,61
signer7_sample2014,16
signer7_sample2016,24
signer7_sample2018,23
signer7_sample2022,74
signer7_sample2027,97
signer7_sample2029,73
signer7_sample2030,6
signer7_sample2031,0
signer7_sample2032,93
signer7_sample2034,50
signer7_sample2035,6
signer7_sample2036,68
signer7_sample2037,8
signer7_sample2038,34
signer7_sample2042,1
signer7_sample2043,8
signer7_sample2045,46
signer7_sample2048,11
signer7_sample2050,74
signer7_sample2052,81
signer7_sample2053,93
signer7_sample2055,94
signer7_sample2057,57
signer7_sample2061,71
signer7_sample2066,18
signer7_sample2067,92
signer7_sample2070,84
signer7_sample2071,42
signer7_sample2072,8
signer7_sample2073,70
signer7_sample2074,84
signer7_sample2077,65
signer7_sample2078,44
signer7_sample2079,54
signer7_sample2080,41
signer7_sample2082,56
signer7_sample2089,37
signer7_sample2090,72
signer7_sample2092,77
signer7_sample2094,60
signer7_sample2095,99
signer7_sample2101,41
signer7_sample2103,4
signer7_sample2105,2
signer7_sample2106,30
signer7_sample2113,4
signer7_sample2115,82
signer7_sample2117,45
signer7_sample2119,90
signer7_sample2120,25
signer7_sample2123,18
signer7_sample2124,63
signer7_sample2130,55
signer7_sample2133,0
signer7_sample2134,58
signer7_sample2135,93
signer7_sample2137,23
signer7_sample2138,7
signer7_sample2139,11
signer7_sample2143,82
signer7_sample2149,13
signer7_sample2150,32
signer7_sample2152,39
signer7_sample2154,96
signer7_sample2156,91
signer7_sample2157,41
signer7_sample2158,24
signer7_sample2161,55
signer7_sample2162,42
signer7_sample2163,41
signer7_sample2164,88
signer7_sample2165,77
signer7_sample2174,72
signer7_sample2180,6
signer7_sample2181,82
signer7_sample2182,59
signer7_sample2185,2
signer7_sample2186,80
signer7_sample2187,61
signer7_sample2190,48
signer7_sample2192,3
signer7_sample2193,51
signer7_sample2195,73
signer7_sample2196,6
signer7_sample2198,76
signer7_sample2200,61
signer7_sample2204,9
signer7_sample2205,0
signer7_sample2209,55
signer7_sample2210,92
signer7_sample2212,22
signer7_sample2215,62
signer7_sample2218,67
signer7_sample2219,98
signer7_sample2221,32
signer7_sample2223,24
signer7_sample2225,50
signer7_sample2227,57
signer7_sample2228,89
signer7_sample2229,3
signer7_sample2230,9
signer7_sample2234,76
signer7_sample2238,44
signer7_sample2242,91
signer7_sample2243,34
signer7_sample2244,41
signer7_sample2246,46
signer7_sample2248,42
signer7_sample2251,10
signer7_sample2255,96
signer7_sample2256,83
signer7_sample2258,37
signer7_sample2259,30
signer7_sample2262,34
signer7_sample2263,74
signer7_sample2264,56
signer7_sample2266,33
signer7_sample2268,9
signer7_sample2271,77
signer7_sample2272,25
signer7_sample2273,52
signer7_sample2275,40
signer7_sample2278,47
signer7_sample2281,28
signer7_sample2282,39
signer7_sample2284,48
signer7_sample2285,28
signer7_sample2288,27
signer7_sample2290,30
signer7_sample2292,63
signer7_sample2295,1
signer7_sample2297,86
signer7_sample2300,65
signer7_sample2301,1
signer7_sample2302,91
signer7_sample2303,39
signer7_sample2305,21
signer7_sample2306,57
signer7_sample2307,53
signer7_sample2309,22
signer7_sample2310,72
signer7_sample2311,32
signer7_sample2313,1
signer7_sample2315,91
signer7_sample2319,61
signer7_sample2320,24
signer7_sample2325,44
signer7_sample2326,46
signer7_sample2330,5
signer7_sample2331,14
signer7_sample2333,10
signer7_sample2334,51
signer7_sample2335,17
signer7_sample2336,75
signer7_sample2337,39
signer7_sample2339,27
signer7_sample2340,88
signer7_sample2343,50
signer7_sample2344,23
signer7_sample2345,35
signer7_sample2347,22
signer7_sample2351,0
signer7_sample2352,8
signer7_sample2355,80
signer7_sample2358,60
signer7_sample2360,54
signer7_sample2362,75
signer7_sample2363,67
signer7_sample2367,72
signer7_sample2371,39
signer7_sample2377,31
signer7_sample2378,13
signer7_sample2379,61
signer7_sample2381,27
signer7_sample2382,31
signer7_sample2384,26
signer7_sample2389,84
signer7_sample2390,42
signer7_sample2394,97
signer7_sample2395,49
signer7_sample2400,59
signer7_sample2401,40
signer7_sample2404,2
signer7_sample2409,33
signer7_sample2411,38
signer7_sample2413,30
signer7_sample2414,26
signer7_sample2416,6
signer7_sample2417,53
signer7_sample2420,76
signer7_sample2421,14
signer7_sample2423,74
signer7_sample2426,39
signer7_sample2427,7
signer7_sample2428,91
signer7_sample2429,65
signer7_sample2431,90
signer7_sample2437,58
signer7_sample2441,21
signer7_sample2442,52
signer7_sample2443,75
signer7_sample2445,18
signer7_sample2446,14
signer7_sample2447,35
signer7_sample2449,56
signer7_sample2452,38
signer7_sample2453,72
signer7_sample2454,59
signer7_sample2455,89
signer7_sample2458,76
signer7_sample2460,64
signer7_sample2461,70
signer7_sample2462,72
signer7_sample2465,81
signer7_sample2466,8
signer7_sample2469,94
signer7_sample2470,74
signer7_sample2473,17
signer7_sample2475,66
signer7_sample2479,68
signer7_sample2480,50
signer7_sample2481,24
signer7_sample2482,75
signer7_sample2484,12
signer7_sample2485,67
signer7_sample2486,21
signer7_sample2487,69
signer7_sample2488,14
signer7_sample2492,70
signer7_sample2493,98
signer7_sample2496,19
signer7_sample2498,76
signer7_sample2500,26
signer7_sample2503,69
signer7_sample2508,59
signer7_sample2511,69
signer7_sample2513,82
signer7_sample2514,20
signer7_sample2515,87
signer7_sample2517,93
signer7_sample2522,67
signer7_sample2523,36
signer7_sample2527,38
signer7_sample2528,17
signer7_sample2529,38
signer7_sample2531,99
signer7_sample2534,62
signer7_sample2538,61
signer7_sample2539,51
signer7_sample2540,52
signer7_sample2541,22
signer7_sample2545,79
signer7_sample2547,67
signer7_sample2551,64
signer7_sample2552,57
signer7_sample2555,73
signer7_sample2557,33
signer7_sample2561,47
signer7_sample2562,87
signer7_sample2564,6
signer7_sample2565,95
signer7_sample2566,37
signer7_sample2567,26
signer7_sample2570,0
signer7_sample2571,30
signer7_sample2575,55
signer7_sample2582,22
signer7_sample2583,48
signer7_sample2584,5
signer7_sample2585,98
signer7_sample2589,99
signer7_sample2590,99
signer7_sample2592,34
signer7_sample2596,32
signer7_sample2598,8
signer7_sample2600,3
signer7_sample2603,97
signer7_sample2605,36
signer7_sample2606,84
signer7_sample2607,82
signer7_sample2609,96
signer7_sample2610,29
signer7_sample2611,2
signer7_sample2619,89
signer7_sample2620,36
signer7_sample2621,51
signer7_sample2622,44
signer7_sample2624,19
signer7_sample2627,83
signer7_sample2628,11
signer7_sample2631,81
signer7_sample2633,16
signer7_sample2636,42
signer7_sample2639,30
signer7_sample2641,20
signer7_sample2642,54
signer7_sample2645,96
signer7_sample2652,97
signer7_sample2654,20
signer7_sample2655,62
signer7_sample2658,53
signer7_sample2661,64
signer7_sample2662,30
signer7_sample2664,52
signer7_sample2667,4
signer7_sample2668,44
signer7_sample2670,51
signer7_sample2672,74
signer7_sample2673,93
signer7_sample2675,15
signer7_sample2676,36
signer7_sample2677,92
signer7_sample2678,21
signer7_sample2680,98
signer7_sample2681,54
signer7_sample2682,15
signer7_sample2683,13
signer7_sample2685,87
signer7_sample2686,34
signer7_sample2692,51
signer7_sample2695,86
signer8_sample2,66
signer8_sample4,95
signer8_sample5,36
signer8_sample8,52
signer8_sample9,34
signer8_sample12,99
signer8_sample13,94
signer8_sample14,93
signer8_sample15,51
signer8_sample17,82
signer8_sample27,5
signer8_sample28,40
signer8_sample39,28
signer8_sample40,92
signer8_sample48,72
signer8_sample50,55
signer8_sample54,73
signer8_sample55,69
signer8_sample56,40
signer8_sample58,65
signer8_sample59,50
signer8_sample62,43
signer8_sample63,12
signer8_sample64,44
signer8_sample65,66
signer8_sample66,4
signer8_sample69,66
signer8_sample71,27
signer8_sample72,87
signer8_sample73,75
signer8_sample74,48
signer8_sample75,67
signer8_sample77,65
signer8_sample78,54
signer8_sample79,0
signer8_sample80,44
signer8_sample83,84
signer8_sample87,48
signer8_sample89,68
signer8_sample94,85
signer8_sample95,94
signer8_sample96,71
signer8_sample97,70
signer8_sample99,62
signer8_sample100,12
signer8_sample104,26
signer8_sample105,71
signer8_sample106,74
signer8_sample109,4
signer8_sample110,76
signer8_sample112,83
signer8_sample114,97
signer8_sample117,56
signer8_sample118,31
signer8_sample121,20
signer8_sample124,49
signer8_sample129,34
signer8_sample131,12
signer8_sample135,54
signer8_sample137,79
signer8_sample138,64
signer8_sample142,10
signer8_sample146,56
signer8_sample147,99
signer8_sample152,49
signer8_sample154,72
signer8_sample155,15
signer8_sample159,48
signer8_sample160,59
signer8_sample163,27
signer8_sample167,7
signer8_sample171,2
signer8_sample172,51
signer8_sample175,86
signer8_sample176,0
signer8_sample181,32
signer8_sample185,3
signer8_sample189,27
signer8_sample191,20
signer8_sample199,40
signer8_sample200,25
signer8_sample201,2
signer8_sample202,96
signer8_sample204,53
signer8_sample211,5
signer8_sample213,61
signer8_sample214,60
signer8_sample215,18
signer8_sample221,41
signer8_sample224,49
signer8_sample230,14
signer8_sample235,28
signer8_sample238,23
signer8_sample239,90
signer8_sample240,86
signer8_sample244,44
signer8_sample245,23
signer8_sample248,59
signer8_sample250,28
signer8_sample252,33
signer8_sample253,75
signer8_sample257,99
signer8_sample258,50
signer8_sample260,63
signer8_sample261,17
signer8_sample263,4
signer8_sample266,47
signer8_sample267,54
signer8_sample268,78
signer8_sample274,23
signer8_sample275,96
signer8_sample276,89
signer8_sample278,24
signer8_sample281,77
signer8_sample284,49
signer8_sample285,56
signer8_sample287,26
signer8_sample292,17
signer8_sample293,62
signer8_sample294,4
signer8_sample295,95
signer8_sample296,96
signer8_sample300,5
signer8_sample301,42
signer8_sample302,27
signer8_sample304,25
signer8_sample307,55
signer8_sample308,11
signer8_sample311,69
signer8_sample312,13
signer8_sample313,78
signer8_sample314,19
signer8_sample316,57
signer8_sample317,34
signer8_sample318,31
signer8_sample319,11
signer8_sample320,45
signer8_sample321,20
signer8_sample322,73
signer8_sample329,88
signer8_sample330,43
signer8_sample331,85
signer8_sample336,7
signer8_sample339,8
signer8_sample340,75
signer8_sample342,36
signer8_sample351,60
signer8_sample355,45
signer8_sample357,38
signer8_sample360,41
signer8_sample367,61
signer8_sample369,68
signer8_sample370,56
signer8_sample373,74
signer8_sample379,70
signer8_sample380,70
signer8_sample381,42
signer8_sample384,32
signer8_sample385,45
signer8_sample388,81
signer8_sample391,58
signer8_sample396,60
signer8_sample397,63
signer8_sample398,80
signer8_sample400,36
signer8_sample401,6
signer8_sample402,85
signer8_sample407,37
signer8_sample408,40
signer8_sample409,92
signer8_sample410,6
signer8_sample414,13
signer8_sample419,86
signer8_sample420,46
signer8_sample425,64
signer8_sample426,18
signer8_sample427,73
signer8_sample430,11
signer8_sample433,62
signer8_sample434,19
signer8_sample436,90
signer8_sample439,25
signer8_sample442,65
signer8_sample443,55
signer8_sample445,15
signer8_sample449,22
signer8_sample451,39
signer8_sample452,49
signer8_sample455,92
signer8_sample456,24
signer8_sample457,0
signer8_sample458,45
signer8_sample464,51
signer8_sample467,74
signer8_sample468,0
signer8_sample471,0
signer8_sample472,43
signer8_sample476,56
signer8_sample477,82
signer8_sample479,46
signer8_sample481,12
signer8_sample483,15
signer8_sample484,32
signer8_sample485,55
signer8_sample486,75
signer8_sample487,14
signer8_sample488,43
signer8_sample490,50
signer8_sample492,35
signer8_sample493,32
signer8_sample496,45
signer8_sample500,88
signer8_sample504,73
signer8_sample506,60
signer8_sample507,32
signer8_sample509,85
signer8_sample511,46
signer8_sample513,54
signer8_sample517,30
signer8_sample519,50
signer8_sample520,12
signer8_sample523,73
signer8_sample524,25
signer8_sample525,87
signer8_sample528,39
signer8_sample529,40
signer8_sample533,60
signer8_sample534,58
signer8_sample535,97
signer8_sample540,18
signer8_sample541,87
signer8_sample543,97
signer8_sample546,28
signer8_sample548,97
signer8_sample549,39
signer8_sample550,63
signer8_sample551,70
signer8_sample552,68
signer8_sample553,44
signer8_sample563,96
signer8_sample565,53
signer8_sample567,0
signer8_sample569,6
signer8_sample571,53
signer8_sample572,46
signer8_sample574,30
signer8_sample575,26
signer8_sample578,40
signer8_sample580,38
signer8_sample581,83
signer8_sample582,29
signer8_sample583,87
signer8_sample587,9
signer8_sample588,93
signer8_sample589,96
signer8_sample592,78
signer8_sample595,80
signer8_sample596,31
signer8_sample597,98
signer8_sample598,30
signer8_sample599,64
signer8_sample606,47
signer8_sample609,70
signer8_sample616,62
signer8_sample617,6
signer8_sample618,14
signer8_sample619,88
signer8_sample620,2
signer8_sample622,16
signer8_sample623,22
signer8_sample624,65
signer8_sample625,42
signer8_sample626,59
signer8_sample627,55
signer8_sample630,90
signer8_sample631,81
signer8_sample632,60
signer8_sample635,49
signer8_sample643,61
signer8_sample644,94
signer8_sample645,92
signer8_sample647,95
signer8_sample648,35
signer8_sample649,80
signer8_sample650,25
signer8_sample651,93
signer8_sample652,49
signer8_sample653,22
signer8_sample656,91
signer8_sample657,91
signer8_sample658,74
signer8_sample662,8
signer8_sample663,36
signer8_sample667,62
signer8_sample672,39
signer8_sample677,57
signer8_sample679,3
signer8_sample681,87
signer8_sample684,89
signer8_sample686,31
signer8_sample691,68
signer8_sample692,12
signer8_sample693,44
signer8_sample697,24
signer8_sample698,20
signer8_sample702,38
signer8_sample703,77
signer8_sample706,33
signer8_sample707,93
signer8_sample709,39
signer8_sample712,71
signer8_sample713,55
signer8_sample716,77
signer8_sample717,19
signer8_sample718,54
signer8_sample720,20
signer8_sample721,87
signer8_sample722,17
signer8_sample723,8
signer8_sample724,1
signer8_sample725,45
signer8_sample728,54
signer8_sample730,88
signer8_sample733,11
signer8_sample735,51
signer8_sample739,79
signer8_sample741,43
signer8_sample746,67
signer8_sample751,5
signer8_sample753,53
signer8_sample754,29
signer8_sample758,16
signer8_sample759,5
signer8_sample760,65
signer8_sample761,67
signer8_sample762,64
signer8_sample763,41
signer8_sample768,20
signer8_sample769,31
signer8_sample771,50
signer8_sample772,96
signer8_sample775,91
signer8_sample776,64
signer8_sample780,23
signer8_sample781,28
signer8_sample783,8
signer8_sample787,31
signer8_sample788,3
signer8_sample789,47
signer8_sample790,23
signer8_sample791,17
signer8_sample792,74
signer8_sample794,16
signer8_sample799,41
signer8_sample801,3
signer8_sample805,99
signer8_sample808,22
signer8_sample811,3
signer8_sample814,64
signer8_sample816,47
signer8_sample817,21
signer8_sample818,28
signer8_sample819,72
signer8_sample820,84
signer8_sample821,37
signer8_sample822,13
signer8_sample823,93
signer8_sample825,57
signer8_sample827,38
signer8_sample831,10
signer8_sample834,7
signer8_sample838,93
signer8_sample839,52
signer8_sample840,61
signer8_sample847,59
signer8_sample848,64
signer8_sample849,57
signer8_sample852,8
signer8_sample854,37
signer8_sample855,16
signer8_sample857,94
signer8_sample859,11
signer8_sample862,13
signer8_sample863,58
signer8_sample864,67
signer8_sample865,12
signer8_sample866,30
signer8_sample869,71
signer8_sample870,13
signer8_sample872,44
signer8_sample874,74
signer8_sample878,82
signer8_sample881,57
signer8_sample883,54
signer8_sample891,77
signer8_sample892,41
signer8_sample894,10
signer8_sample896,39
signer8_sample898,18
signer8_sample899,48
signer8_sample900,63
signer8_sample904,91
signer8_sample905,22
signer8_sample909,7
signer8_sample913,92
signer8_sample914,67
signer8_sample917,6
signer8_sample918,21
signer8_sample920,10
signer8_sample922,57
signer8_sample923,97
signer8_sample924,74
signer8_sample926,25
signer8_sample927,1
signer8_sample928,9
signer8_sample931,18
signer8_sample932,75
signer8_sample933,66
signer8_sample939,89
signer8_sample941,51
signer8_sample944,41
signer8_sample945,79
signer8_sample947,57
signer8_sample948,48
signer8_sample950,20
signer8_sample951,51
signer8_sample952,59
signer8_sample954,36
signer8_sample955,98
signer8_sample957,17
signer8_sample959,52
